DPE, 1, 165, 0.00602409638554, 0.993975903614, 0.461111111111, 166.0
DPD, 1, 63, 0.015625, 0.984375, 0.229390681004, 64.0
DPC, 0, 6, 0.0, 1.0, 0.230769230769, 6.0
DPA, 1, 143, 0.00694444444444, 0.993055555556, 0.387096774194, 144.0
DPN, 0, 22, 0.0, 1.0, 0.092050209205, 22.0
DPM, 0, 16, 0.0, 1.0, 0.32, 16.0
DPL, 0, 84, 0.0, 1.0, 0.329411764706, 84.0
DPK, 1, 71, 0.0138888888889, 0.986111111111, 0.296296296296, 72.0
DPI, 1, 53, 0.0185185185185, 0.981481481481, 0.415384615385, 54.0
DPH, 0, 11, 0.0, 1.0, 0.164179104478, 11.0
CFN, 9, 1, 0.9, 0.1, 0.344827586207, 10.0
CFL, 18, 6, 0.75, 0.25, 0.489795918367, 24.0
CFM, 1, 2, 0.333333333333, 0.666666666667, 0.272727272727, 3.0
CFK, 14, 0, 1.0, 0.0, 0.518518518519, 14.0
CFH, 6, 0, 1.0, 0.0, 0.333333333333, 6.0
CFI, 0, 5, 0.0, 1.0, 0.15625, 5.0
CFF, 3, 2, 0.6, 0.4, 0.277777777778, 5.0
CFG, 9, 0, 1.0, 0.0, 0.257142857143, 9.0
CFD, 13, 0, 1.0, 0.0, 0.382352941176, 13.0
CFE, 24, 0, 1.0, 0.0, 0.5, 24.0
CFC, 1, 0, 1.0, 0.0, 0.142857142857, 1.0
PNW, 0, 5, 0.0, 1.0, 0.131578947368, 5.0
CFA, 19, 9, 0.678571428571, 0.321428571429, 0.491228070175, 28.0
PNI, 0, 27, 0.0, 1.0, 0.16875, 27.0
PNH, 0, 8, 0.0, 1.0, 0.170212765957, 8.0
PNK, 0, 10, 0.0, 1.0, 0.114942528736, 10.0
PNM, 0, 6, 0.0, 1.0, 0.11320754717, 6.0
PNL, 1, 38, 0.025641025641, 0.974358974359, 0.159836065574, 39.0
CFY, 6, 2, 0.75, 0.25, 0.333333333333, 8.0
CFV, 12, 2, 0.857142857143, 0.142857142857, 0.311111111111, 14.0
CFW, 0, 3, 0.0, 1.0, 0.333333333333, 3.0
CFT, 9, 0, 1.0, 0.0, 0.321428571429, 9.0
CFR, 11, 0, 1.0, 0.0, 0.305555555556, 11.0
CFS, 20, 0, 1.0, 0.0, 0.408163265306, 20.0
CFP, 0, 3, 0.0, 1.0, 0.142857142857, 3.0
CFQ, 8, 0, 1.0, 0.0, 0.32, 8.0
VIY, 25, 2, 0.925925925926, 0.0740740740741, 0.161676646707, 27.0
MRY, 11, 0, 1.0, 0.0, 0.379310344828, 11.0
MRT, 28, 4, 0.875, 0.125, 0.484848484848, 32.0
MRV, 21, 3, 0.875, 0.125, 0.255319148936, 24.0
MRW, 3, 2, 0.6, 0.4, 0.357142857143, 5.0
MRP, 0, 10, 0.0, 1.0, 0.133333333333, 10.0
MRQ, 35, 0, 1.0, 0.0, 0.760869565217, 35.0
MRR, 50, 0, 1.0, 0.0, 0.641025641026, 50.0
MRS, 29, 2, 0.935483870968, 0.0645161290323, 0.596153846154, 31.0
MRL, 45, 7, 0.865384615385, 0.134615384615, 0.509803921569, 52.0
MRM, 11, 4, 0.733333333333, 0.266666666667, 0.652173913043, 15.0
MRN, 29, 0, 1.0, 0.0, 0.617021276596, 29.0
MRH, 23, 0, 1.0, 0.0, 0.69696969697, 23.0
MRI, 15, 2, 0.882352941176, 0.117647058824, 0.22972972973, 17.0
MRK, 55, 0, 1.0, 0.0, 0.647058823529, 55.0
MRD, 42, 4, 0.913043478261, 0.0869565217391, 0.541176470588, 46.0
MRE, 88, 3, 0.967032967033, 0.032967032967, 0.771186440678, 91.0
MRF, 17, 3, 0.85, 0.15, 0.357142857143, 20.0
MRG, 10, 10, 0.5, 0.5, 0.307692307692, 20.0
MRA, 69, 28, 0.711340206186, 0.288659793814, 0.808333333333, 97.0
MRC, 4, 0, 1.0, 0.0, 0.285714285714, 4.0
APY, 0, 44, 0.0, 1.0, 0.297297297297, 44.0
APR, 1, 36, 0.027027027027, 0.972972972973, 0.212643678161, 37.0
APS, 0, 30, 0.0, 1.0, 0.118577075099, 30.0
APP, 0, 2, 0.0, 1.0, 0.0105263157895, 2.0
APQ, 0, 32, 0.0, 1.0, 0.253968253968, 32.0
APV, 0, 60, 0.0, 1.0, 0.232558139535, 60.0
APW, 0, 15, 0.0, 1.0, 0.294117647059, 15.0
APT, 0, 18, 0.0, 1.0, 0.0923076923077, 18.0
APK, 0, 28, 0.0, 1.0, 0.166666666667, 28.0
APH, 0, 26, 0.0, 1.0, 0.234234234234, 26.0
API, 0, 38, 0.0, 1.0, 0.224852071006, 38.0
APN, 0, 16, 0.0, 1.0, 0.0879120879121, 16.0
APL, 1, 133, 0.00746268656716, 0.992537313433, 0.368131868132, 134.0
APM, 0, 18, 0.0, 1.0, 0.310344827586, 18.0
APC, 0, 8, 0.0, 1.0, 0.210526315789, 8.0
APA, 3, 94, 0.0309278350515, 0.969072164948, 0.266483516484, 97.0
APF, 1, 49, 0.02, 0.98, 0.306748466258, 50.0
APG, 0, 23, 0.0, 1.0, 0.0489361702128, 23.0
APD, 0, 26, 0.0, 1.0, 0.0938628158845, 26.0
APE, 0, 100, 0.0, 1.0, 0.335570469799, 100.0
YAY, 39, 12, 0.764705882353, 0.235294117647, 0.418032786885, 51.0
YAT, 58, 12, 0.828571428571, 0.171428571429, 0.393258426966, 70.0
YAW, 28, 2, 0.933333333333, 0.0666666666667, 0.535714285714, 30.0
YAV, 69, 7, 0.907894736842, 0.0921052631579, 0.339285714286, 76.0
YAQ, 82, 24, 0.77358490566, 0.22641509434, 0.666666666667, 106.0
YAP, 0, 23, 0.0, 1.0, 0.194915254237, 23.0
YAS, 65, 22, 0.747126436782, 0.252873563218, 0.448453608247, 87.0
YAR, 130, 10, 0.928571428571, 0.0714285714286, 0.686274509804, 140.0
YAM, 36, 4, 0.9, 0.1, 0.625, 40.0
YAL, 163, 21, 0.885869565217, 0.114130434783, 0.61744966443, 184.0
YAN, 49, 16, 0.753846153846, 0.246153846154, 0.393939393939, 65.0
YAI, 80, 8, 0.909090909091, 0.0909090909091, 0.488888888889, 88.0
YAH, 26, 8, 0.764705882353, 0.235294117647, 0.548387096774, 34.0
YAK, 127, 2, 0.984496124031, 0.015503875969, 0.645, 129.0
YAE, 117, 57, 0.672413793103, 0.327586206897, 0.656603773585, 174.0
YAD, 77, 26, 0.747572815534, 0.252427184466, 0.461883408072, 103.0
YAG, 13, 74, 0.149425287356, 0.850574712644, 0.342519685039, 87.0
YAF, 55, 6, 0.901639344262, 0.0983606557377, 0.445255474453, 61.0
YAA, 209, 22, 0.904761904762, 0.0952380952381, 0.721875, 231.0
YAC, 15, 2, 0.882352941176, 0.117647058824, 0.377777777778, 17.0
CLL, 44, 24, 0.647058823529, 0.352941176471, 0.581196581197, 68.0
CLN, 19, 1, 0.95, 0.05, 0.434782608696, 20.0
CLH, 9, 1, 0.9, 0.1, 0.357142857143, 10.0
CLI, 12, 12, 0.5, 0.5, 0.347826086957, 24.0
PDY, 2, 26, 0.0714285714286, 0.928571428571, 0.194444444444, 28.0
CLK, 60, 0, 1.0, 0.0, 0.689655172414, 60.0
IMI, 11, 3, 0.785714285714, 0.214285714286, 0.264150943396, 14.0
CLE, 60, 0, 1.0, 0.0, 0.659340659341, 60.0
CLF, 11, 6, 0.647058823529, 0.352941176471, 0.377777777778, 17.0
